document_id,filename,table_name,field_name,target_table,target_field,relationship_type,evidence,page
qa_database_schema_starmine_v1_1_4_2024_01_22,QA Database Schema - StarMine v1.1.4 (2024-01-22).pdf,,The,,,cross_reference,The two- character code cross-references Sm2Code where Sm2Code.Type_ = 1 and Sm2Code.Code = Sm2DInfo.CmpCtry.,23
qa_database_schema_starmine_v1_1_4_2024_01_22,QA Database Schema - StarMine v1.1.4 (2024-01-22).pdf,,,vw_SecurityMasterX,,join_hint,"A value of 0 indicates that this field is not applicable. vencode int Y Vencode is the corresponding StarMine Daily unique code. select aa.SecCode, bb.Exchange, bb.Rank, cc.CmpName, cc.Ticker, cc.SecId from vw_SecurityMasterX aa join vw_SM2MappingDaily bb on bb.seccode = aa.seccode and bb.Typ = aa.typ join SM2DInfo cc on cc.SecId = bb.VenCode where aa.id = 'TOC' and bb.exchange = 2 -- Canadian record of Thomson Reuters",25
qa_database_schema_starmine_v1_1_4_2024_01_22,QA Database Schema - StarMine v1.1.4 (2024-01-22).pdf,,,vw_SecurityMasterX,,join_hint,"A value of 0 indicates that this field is not applicable. vencode int Y Vencode is the corresponding StarMine Historical unique code. select aa.SecCode, bb.Exchange, bb.Rank, cc.CmpName, cc.Ticker, cc.SecId from vw_SecurityMasterX aa join vw_SM2MappingHist bb on bb.seccode = aa.seccode and bb.Typ = aa.typ join SM2HInfo cc on cc.SecId = bb.VenCode where aa.id = 'TOC' and bb.exchange = 2 -- Canadian record of Thomson Reuters",26
qa_database_schema_starmine_v1_1_4_2024_01_22,QA Database Schema - StarMine v1.1.4 (2024-01-22).pdf,,Where,Sm2Code,,cross_reference,"Where Sm2DArmA*.Item = 41, cross-reference Sm2DArmA*.Value_ with Sm2Code where Sm2Code.Type_ = 11.",27
qa_database_schema_starmine_v1_1_4_2024_01_22,QA Database Schema - StarMine v1.1.4 (2024-01-22).pdf,,,vw_SecurityMasterX,,join_hint,"Example Use Case: This query returns the monthly Analyst Revision Score (ARM Model) for Thomson Reuters: select aa.SecCode, bb.Exchange, cc.CmpName, cc.Ticker, cc.SecId, dd.Date_, dd.Value_, dd.ItemName from vw_SecurityMasterX aa join vw_SM2MappingHist bb on bb.seccode = aa.seccode and bb.Typ = aa.typ join SM2HInfo cc on cc.SecId = bb.VenCode join vw_SM2HistMulti dd on dd.SecId = cc.SecId where aa.id = 'TOC' and bb.exchange = 2 -- Canadian record of Thomson Reuters and dd.Item = 44 and dd.Model = 'arm' order by dd.Date_",28
qa_database_schema_starmine_v1_1_4_2024_01_22,QA Database Schema - StarMine v1.1.4 (2024-01-22).pdf,,,vw_SecurityMasterX,,join_hint,"Example Use Case: This query returns the monthly dividend projects for Thomson Reuters: select aa.SecCode, bb.Exchange, cc.CmpName, cc.Ticker, cc.SecId, dd.ItemName, dd.Date_, dd.FscPeriod, dd.IVProjCurrDesc, dd.Value_, dd.Scale, dd.Model from vw_SecurityMasterX aa join vw_SM2MappingHist bb on bb.seccode = aa.seccode and bb.Typ = aa.typ join SM2HInfo cc on cc.SecId = bb.VenCode join vw_SM2HistIV dd on dd.SecId = cc.SecId where aa.id = 'TOC' and bb.exchange = 2 -- Canadian record of Thomson Reuters and dd.Item = 129 order by dd.Date_, dd.FscPeriod",29
qa_database_schema_starmine_v1_1_4_2024_01_22,QA Database Schema - StarMine v1.1.4 (2024-01-22).pdf,,,vw_SecurityMasterX,,join_hint,"Scale varchar Y The scale of the value; present only if required. select aa.SecCode, bb.Exchange, cc.CmpName, cc.Ticker, cc.SecId, dd.ItemName, dd.StartDate, dd.EndDate, dd.FscPeriodDesc, dd.ChgPeriodDesc, dd.MeasureDesc, dd.FscPerDate, dd.LstRptDate, dd.ExpRptDate, dd.Value_, dd.Scale, dd.EstCurrDesc from vw_SecurityMasterX aa join vw_SM2MappingDaily bb on bb.seccode = aa.seccode and bb.Typ = aa.typ join SM2DInfo cc on cc.SecId = bb.VenCode join vw_SM2DARM dd on dd.SecId = cc.SecId where aa.id = 'TOC' and bb.exchange = 2 -- Canadian record of Thomson Reuters and dd.Item = 1 and dd.Measure = 1 order by dd.StartDate, dd.FscPeriod, dd.ChgPeriod",31
qa_database_schema_starmine_v1_1_4_2024_01_22,QA Database Schema - StarMine v1.1.4 (2024-01-22).pdf,,,vw_SecurityMasterX,,join_hint,"AM for Americas, AP for Asia- Pacific, EA for EMEA. select aa.SecCode, bb.Exchange, cc.CmpName, cc.Ticker, cc.SecId, dd.ItemName, dd.StartDate, dd.EndDate, dd.Value_, dd.Scale, dd.EstCurrDesc from vw_SecurityMasterX aa join vw_SM2MappingDaily bb on bb.seccode = aa.seccode and bb.Typ = aa.typ join SM2DInfo cc on cc.SecId = bb.VenCode join vw_SM2DARMA dd on dd.SecId = cc.SecId where aa.id = 'TOC' and bb.exchange = 2 -- Canadian record of Thomson Reuters and dd.Item = 44 order by dd.StartDate",32
qa_database_schema_starmine_v1_1_4_2024_01_22,QA Database Schema - StarMine v1.1.4 (2024-01-22).pdf,,,vw_SecurityMasterX,,join_hint,"FncCurr datetime Y FncCurr is the currency of the item values. select aa.SecCode, bb.Exchange, cc.CmpName, cc.Ticker, cc.SecId, dd.ItemName, dd.StartDate, dd.EndDate, dd.Value_ from vw_SecurityMasterX aa join vw_SM2MappingDaily bb on bb.seccode = aa.seccode and bb.Typ = aa.typ join SM2DInfo cc on cc.SecId = bb.VenCode join vw_SM2DCRM dd on dd.SecId = cc.SecId where aa.id = 'TOC' and bb.exchange = 2 -- Canadian record of Thomson Reuters and dd.Item = 169 order by dd.StartDate",33
qa_database_schema_starmine_v1_1_4_2024_01_22,QA Database Schema - StarMine v1.1.4 (2024-01-22).pdf,,,vw_SecurityMasterX,,join_hint,"FscPeriodDesc varchar Y The description of FscPeriod. select aa.SecCode, bb.Exchange, cc.CmpName, cc.Ticker, cc.SecId, dd.ItemName, dd.StartDate, dd.EndDate, dd.FscPeriodDesc, dd.ChgPeriodDesc, dd.Value_, dd.LstQtrDate, dd.LstAnnDate, dd.FncCurr from vw_SecurityMasterX aa join vw_SM2MappingDaily bb on bb.seccode = aa.seccode and bb.Typ = aa.typ join SM2DInfo cc on cc.SecId = bb.VenCode join vw_SM2DEQ dd on dd.SecId = cc.SecId where aa.id = 'TOC' and bb.exchange = 2 -- Canadian record of Thomson Reuters and dd.Item = 51 and dd.FscPeriod = 21 order by dd.StartDate",34
qa_database_schema_starmine_v1_1_4_2024_01_22,QA Database Schema - StarMine v1.1.4 (2024-01-22).pdf,,,vw_SecurityMasterX,,join_hint,"Example Use Case: This query returns the daily Intrinsic Value (IV Model) for Thomson Reuters: select aa.SecCode, bb.Exchange, cc.CmpName, cc.Ticker, cc.SecId, dd.ItemName, dd.StartDate, dd.EndDate, dd.FscPeriodDesc, dd.FndDate, dd.LstFYDate, dd.Value_, dd.Scale, dd.IVProjCurrDesc from vw_SecurityMasterX aa join vw_SM2MappingDaily bb on bb.seccode = aa.seccode and bb.Typ = aa.typ join SM2DInfo cc on cc.SecId = bb.VenCode join vw_SM2DIV dd on dd.SecId = cc.SecId where aa.id = 'TOC' and bb.exchange = 2 -- Canadian record of Thomson Reuters and dd.Item = 126 order by dd.StartDate",35
qa_database_schema_starmine_v1_1_4_2024_01_22,QA Database Schema - StarMine v1.1.4 (2024-01-22).pdf,,,vw_SecurityMasterX,,join_hint,"Example Use Case: This query returns the daily Val-Mo Region Rank (Val-Mo Model) for Thomson Reuters: select aa.SecCode, bb.Exchange, cc.CmpName, cc.Ticker, cc.SecId, dd.ItemName, dd.StartDate, dd.EndDate, dd.Value_ from vw_SecurityMasterX aa join vw_SM2MappingDaily bb on bb.seccode = aa.seccode and bb.Typ = aa.typ join SM2DInfo cc on cc.SecId = bb.VenCode join vw_SM2DVMo dd on dd.SecId = cc.SecId where aa.id = 'TOC' and bb.exchange = 2 -- Canadian record of Thomson Reuters and dd.Item = 157 order by dd.StartDate",36
qa_database_schema_starmine_v1_1_4_2024_01_22,QA Database Schema - StarMine v1.1.4 (2024-01-22).pdf,,,vw_SecurityMasterX,,join_hint,"AM for Americas, AP for Asia- Pacific, EA for EMEA. select aa.SecCode, bb.Exchange, cc.CmpName, cc.Ticker, cc.SecId, dd.ItemName, dd.StartDate, dd.EndDate, dd.Value_ from vw_SecurityMasterX aa join vw_SM2MappingDaily bb on bb.seccode = aa.seccode and bb.Typ = aa.typ join SM2DInfo cc on cc.SecId = bb.VenCode join vw_SM2DSH dd on dd.SecId = cc.SecId where aa.id = 'TOC' and bb.exchange = 2 -- Canadian record of Thomson Reuters and dd.Item = 170 order by dd.StartDate",37
qa_database_schema_starmine_v1_1_4_2024_01_22,QA Database Schema - StarMine v1.1.4 (2024-01-22).pdf,vw_SM2HIdentChg,Exch,,,cross_reference,Exch cross-references Sm2Code where Sm2Code.Type_ = 16 and Sm2Code.Code = Sm2HIdentChg.Exch.,38
qa_database_schema_starmine_v1_1_4_2024_01_22,QA Database Schema - StarMine v1.1.4 (2024-01-22).pdf,vw_SM2HIdentChg,SecCtry,,,cross_reference,SecCtry cross-references Sm2Code where Sm2Code.Type_ = 1 and Sm2Code.Code = Sm2HInfo.SecCtry.,38
qa_database_schema_starmine_v1_1_4_2024_01_22,QA Database Schema - StarMine v1.1.4 (2024-01-22).pdf,,,vw_SecurityMasterX,,join_hint,"There are multiple Smart Holdings regions that fit into a single permission region. select aa.SecCode, bb.Exchange, cc.CmpName, cc.Ticker, cc.SecId, dd.StartDate, dd.EndDate, dd.IdentDesc, dd.Exch, dd.Ident from vw_SecurityMasterX aa join vw_SM2MappingHist bb on bb.seccode = aa.seccode and bb.Typ = aa.typ join SM2HInfo cc on cc.SecId = bb.VenCode join vw_SM2HIdentChg dd on dd.SecId = cc.SecId and dd.IdentType = 2 where aa.id = 'TOC' and bb.exchange = 2 -- Canadian record of Thomson Reuters order by dd.StartDate",38
qa_database_schema_starminemarketpsychmediasentiment_v1_1_1_2022_05_05,QA Database Schema - StarMineMarketPsychMediaSentiment v1.1.1(2022-05-05).pdf,,Cross,,,cross_reference,Cross references Sm2Code where type_ = 1 and Sm2Code.Code = SecCtry.,7
qa_database_schema_starminemarketpsychmediasentiment_v1_1_1_2022_05_05,QA Database Schema - StarMineMarketPsychMediaSentiment v1.1.1(2022-05-05).pdf,,Cross,,,cross_reference,Cross references security master and mapping tables.,8
qa_database_schema_starminemarketpsychmediasentiment_v1_1_1_2022_05_05,QA Database Schema - StarMineMarketPsychMediaSentiment v1.1.1(2022-05-05).pdf,,Cross,,,cross_reference,Cross references Sm2Code where type_ = 1 and Sm2Code.Code = SecCtry.,8
qa_database_schema_symbology_v1_1_9,QA Database Schema - Symbology_v1.1.9.pdf,PermOrgRef,TypeCode,PermCode,,cross_reference,TypeCode cross references with PermCode.Code where CodeType=1.,7
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,,TK2Catalog,TK2Code,,cross_reference,TK2Catalog.CatalogCode cross-references with TK2Code.Code where Type_ = 12.,7
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,TK2Catalog,Item,,,cross_reference,Item cross-references TK2Item.,7
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,,TK2Catalog,TK2Code,,cross_reference,TK2Catalog.CatalogDescCode cross-references with TK2Code.Code where Type_ = 13.,7
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,TK2Code,Code,other,,cross_reference,Code is cross-referenced from other tables.,8
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,,TK2Exchange,TK2Code,,cross_reference,TK2Exchange.ExchangeCode cross-references with TK2Code.Code where Type_ = 16.,8
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,,TK2Info,TK2Code,,cross_reference,TK2Info.OrgTypeCode cross-references with TK2Code.Code where Type_ = 1.,8
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,,TK2Info,TK2Code,,cross_reference,TK2Info.OrgTypePosCode cross-references with TK2Code.Code where Type_ = 2.,8
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,,TK2Info,TK2Code,,cross_reference,TK2Info.SICSectorCode cross-references with TK2Code.Code where Type_ = 17.,8
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,,LSEG,TK2Code,,cross_reference,LSEG Quantitative Analytics Toyo Keizai 9 CORPORATE Field Type Nullable Description TK2Info.TKSectorCode cross-references with TK2Code.Code where Type_ = 18.,9
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,,TK2InfoChg,TK2Code,,cross_reference,TK2InfoChg.OrgTypeCode cross-references with TK2Code.Code where Type_ = 1.,9
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,,TK2InfoChg,TK2Code,,cross_reference,TK2InfoChg.OrgTypePosCode cross-references with TK2Code.Code where Type_ = 2.,9
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,,TK2InfoChg,TK2Code,,cross_reference,TK2InfoChg.SICSectorCode cross-references with TK2Code.Code where Type_ = 17.,9
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,,TK2InfoChg,TK2Code,,cross_reference,TK2InfoChg.TKSectorCode cross-references with TK2Code.Code where Type_ = 18.,9
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,,This,other,,cross_reference,This ID is cross-referenced from other tables.,9
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,,TK2Item,TK2Code,,cross_reference,TK2Item.FormatCode cross-references with TK2Code.Code where Type_ = 10.,10
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,,TK2Item,TK2Code,,cross_reference,TK2Item.SignCode cross-references with TK2Code.Code where Type_ = 11.,10
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,,TK2Item,TK2Code,,cross_reference,TK2Item.BizCatCode cross-references with TK2Code.Code where Type_ = 9.,10
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,,TK2Item,TK2Code,,cross_reference,TK2Item.StmtTypeCode cross-references with TK2Code.Code where Type_ = 20.,10
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,,TK2Shares,TK2Code,,cross_reference,TK2Shares.ShareTypeCode cross-references with TK2Code.Code where Type_ = 21.,10
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,SeqNum,Item,,,cross_reference,Item cross-references TK2Item.,11
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,,TK2,TK2Code,,cross_reference,TK2*Data.PerCode cross-references with TK2Code.Code where Type_ = 3.,11
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,,TK2,TK2Code,,cross_reference,TK2*Data.SrcCode cross-references with TK2Code.Code where Type_ = 6.,11
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,,TK2,TK2Code,,cross_reference,TK2*Data.CurrCode cross-references with TK2Code.Code where Type_ = 7.,11
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,,TK2,TK2Code,,cross_reference,TK2*Data.UnitCode cross-references with TK2Code.Code where Type_ = 8.,11
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,,TK2,TK2Code,,cross_reference,TK2*Data.BizCatCode cross-references with TK2Code.Code where Type_ = 9.,11
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,,TK2,TK2Code,,cross_reference,TK2*Data.LicFlag cross-references with TK2Code.Code where Type_ = 19.,12
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,TK2Notes,Item,,,cross_reference,Item cross-references TK2Item.,12
qa_database_schema_toyo_keizai_v1_0_5_2023_08_29,QA Database Schema - Toyo Keizai v1.0.5 (2023-08-29).pdf,,Cross,TK2Code,,cross_reference,Cross-reference BizCatCode with TK2Code where BizCatCode = TK2Code.Code and TK2Code.Type_ = 9.,12
qa_database_schema_trbc_v1_1_4_2022_05_05,QA Database Schema - TRBC v1.1.4 (2022-05-05).pdf,RDCOrgAddr,AddrTypeCode,RDCDesc,,cross_reference,AddrTypeCode can be: – TR = Trading – MK = Marketing – RG = Registered – HQ = Headquarters RDCOrgAddr.AddrTypeCode cross-references with RDCDesc.Code where Type_ = 80948.,7
qa_database_schema_trbc_v1_1_4_2022_05_05,QA Database Schema - TRBC v1.1.4 (2022-05-05).pdf,,RDCOrgInfo,RDCDesc,,cross_reference,RDCOrgInfo.ContriCode cross-references with RDCDesc.Code where Type_ = 27035.,8
qa_database_schema_trbc_v1_1_4_2022_05_05,QA Database Schema - TRBC v1.1.4 (2022-05-05).pdf,,RDCOrgInfo,RDCDesc,,cross_reference,RDCOrgInfo.ContriTypeCode cross-references with RDCDesc.Code where Type_ = 110661.,8
qa_database_schema_trbc_v1_1_4_2022_05_05,QA Database Schema - TRBC v1.1.4 (2022-05-05).pdf,,RDCOrgInfo,RDCDesc,,cross_reference,RDCOrgInfo.ClSiteLocCode cross-references with RDCDesc.Code where Type_ = 114785.,8
qa_database_schema_trbc_v1_1_4_2022_05_05,QA Database Schema - TRBC v1.1.4 (2022-05-05).pdf,,RDCOrgInfo,RDCDesc,,cross_reference,RDCOrgInfo.CntryHQISOCode cross-references with RDCDesc.Code where Type_ = 27165.,8
qa_database_schema_trbc_v1_1_4_2022_05_05,QA Database Schema - TRBC v1.1.4 (2022-05-05).pdf,,RDCOrgInfo,RDCDesc,,cross_reference,RDCOrgInfo.CntryOfIncCode cross-references with RDCDesc.Code where Type_ = 30986.,8
qa_database_schema_trbc_v1_1_4_2022_05_05,QA Database Schema - TRBC v1.1.4 (2022-05-05).pdf,,RDCOrgInfo,RDCDesc,,cross_reference,RDCOrgInfo.ISOCurrCode cross-references with RDCDesc.Code where Type_ = 80867.,8
qa_database_schema_trbc_v1_1_4_2022_05_05,QA Database Schema - TRBC v1.1.4 (2022-05-05).pdf,RDCTRBCAudit,AuditCode,RDCCode,,cross_reference,AuditCode int N AuditCode represents the change type for TRBC assignments: – GRO: Internal growth (business) – MAA: M&A (business) – DIV: Divestiture (business) – DIS: Discontinuation (business) – SCH: Change in schema – ERR: Error Correction – REV: Review RDCTRBCAudit.AuditCode cross-references with RDCCode.Code where Type_ = 115371.,9
qa_database_schema_trbc_v1_1_4_2022_05_05,QA Database Schema - TRBC v1.1.4 (2022-05-05).pdf,,This,RDCTRBCData,,cross_reference,This field cross-references with RDCTRBCData.TRBCId.,10
qa_database_schema_trbc_v1_1_4_2022_05_05,QA Database Schema - TRBC v1.1.4 (2022-05-05).pdf,,This,RDCTRBCData,,cross_reference,This field cross-references with RDCTRBCData.TRBCId.,10
qa_database_schema_trbc_v1_1_4_2022_05_05,QA Database Schema - TRBC v1.1.4 (2022-05-05).pdf,,RDCInstrInfo,RDCDesc,,cross_reference,RDCInstrInfo.IssueISOCurrCode cross-references with RDCDesc.Code where Type_ = 80867.,12
qa_database_schema_trbc_v1_1_4_2022_05_05,QA Database Schema - TRBC v1.1.4 (2022-05-05).pdf,,Cross,Prc,,cross_reference,Cross-reference with Prc.PrcIsr where Prc.PrcIss.isrcode = Prc.PrcIsr.isrcode.,14
qa_database_schema_trbc_v1_1_4_2022_05_05,QA Database Schema - TRBC v1.1.4 (2022-05-05).pdf,,,vw_SecurityMasterX,,join_hint,Example Use Case: --This query shows the TRBC mapping for QAID @honda9 select * from vw_SecurityMasterX aa join vw_TRBCMapping bb on bb.seccode = aa.seccode and bb.typ = aa.typ where aa.id = '@HONDA9' vw_TRBCHistory This view provides the historical TRBC codes for OrgIDs.,14
qa_database_schema_trbc_v1_1_4_2022_05_05,QA Database Schema - TRBC v1.1.4 (2022-05-05).pdf,,,vw_TRBCMapping,,join_hint,LSEG Quantitative Analytics TRBC 16 CORPORATE join vw_TRBCMapping bb on bb.seccode = aa.seccode and bb.typ = aa.typ join vw_TRBCHistory cc on cc.OrgId = bb.OrgID where aa.id = '@HONDA9' order by cc.StartDate vw_TRBCOrgInfo This view provides the basic information for each OrgID.,16
qa_database_schema_trbc_v1_1_4_2022_05_05,QA Database Schema - TRBC v1.1.4 (2022-05-05).pdf,,,vw_SecurityMasterX,,join_hint,"Example Use Case: --This query shows the basic information for Microsoft select aa.*, cc.* from vw_SecurityMasterX aa join vw_TRBCMapping bb on bb.seccode = aa.seccode and bb.typ = aa.typ",16
qa_database_schema_trbc_v1_1_4_2022_05_05,QA Database Schema - TRBC v1.1.4 (2022-05-05).pdf,,,vw_TRBCOrgInfo,,join_hint,LSEG Quantitative Analytics TRBC 17 CORPORATE join vw_TRBCOrgInfo cc on cc.OrgId = bb.OrgID where aa.id = 'MSFT' vw_TRBCInstrInfo This view provides the basic information for each InstrID.,17
qa_database_schema_trbc_v1_1_4_2022_05_05,QA Database Schema - TRBC v1.1.4 (2022-05-05).pdf,,,vw_SecurityMasterX,,join_hint,"Example Use Case: --This query shows the basic information for all the instruments linked to Microsoft. select aa.*, cc.* from vw_SecurityMasterX aa join vw_TRBCMapping bb on bb.seccode = aa.seccode and bb.typ = aa.typ join vw_TRBCInstrInfo cc on cc.OrgId = bb.OrgID where aa.id = 'MSFT'",17
qa_database_schema_us_insider_v1_1_2023_05_03,QA Database Schema - US Insider v1.1 (2023-05-03).pdf,InsCode,Code,other,,cross_reference,Code is cross-referenced from other tables.,7
qa_database_schema_us_insider_v1_1_2023_05_03,QA Database Schema - US Insider v1.1 (2023-05-03).pdf,InsFData,Item,InsItem,,cross_reference,Item cross-references with InsItem.,7
qa_database_schema_us_insider_v1_1_2023_05_03,QA Database Schema - US Insider v1.1 (2023-05-03).pdf,,Cross,InsCode,,cross_reference,Cross-reference FileCode with InsCode where FileCode = InsCode.Code and InsCode.Type_ = 14.,7
qa_database_schema_us_insider_v1_1_2023_05_03,QA Database Schema - US Insider v1.1 (2023-05-03).pdf,,InsFDCNInfo,InsCode,,cross_reference,InsFDCNInfo.StateCode cross-references with InsCode.Code where Type_ = 7.,8
qa_database_schema_us_insider_v1_1_2023_05_03,QA Database Schema - US Insider v1.1 (2023-05-03).pdf,,InsFDCNInfo,InsCode,,cross_reference,InsFDCNInfo.CtryCode cross-references with InsCode.Code where Type_ = 8.,8
qa_database_schema_us_insider_v1_1_2023_05_03,QA Database Schema - US Insider v1.1 (2023-05-03).pdf,,InsFDCNInfo,InsCode,,cross_reference,InsFDCNInfo.RoleCode* cross-references with InsCode.Code where Type_ = 1.,8
qa_database_schema_us_insider_v1_1_2023_05_03,QA Database Schema - US Insider v1.1 (2023-05-03).pdf,,InsFProInfo,InsCode,,cross_reference,InsFProInfo.StateCode cross-references with InsCode.Code where Type_ = 7.,10
qa_database_schema_us_insider_v1_1_2023_05_03,QA Database Schema - US Insider v1.1 (2023-05-03).pdf,,InsFProInfo,InsCode,,cross_reference,InsFProInfo.CtryCode cross-references with InsCode.Code where Type_ = 8.,10
qa_database_schema_us_insider_v1_1_2023_05_03,QA Database Schema - US Insider v1.1 (2023-05-03).pdf,,InsFRoles,InsCode,,cross_reference,InsFRoles.RoleCode* cross-references with InsCode.Code where Type_ = 1.,10
qa_database_schema_us_insider_v1_1_2023_05_03,QA Database Schema - US Insider v1.1 (2023-05-03).pdf,,Cross,InsCode,,cross_reference,Cross-reference SectIndCode with InsCode where SectIndCode = InsCode.Code and InsCode.Type_ = 6.,11
qa_database_schema_us_insider_v1_1_2023_05_03,QA Database Schema - US Insider v1.1 (2023-05-03).pdf,,Cross,InsCode,,cross_reference,Cross-reference SectIndCode with InsCode where SectIndCode = InsCode.Code and InsCode.Type_ = 6.,12
qa_database_schema_us_insider_v1_1_2023_05_03,QA Database Schema - US Insider v1.1 (2023-05-03).pdf,,Cross,InsCode,,cross_reference,Cross-reference FileCode with InsCode where FileCode = InsCode.Code and InsCode.Type_ = 14.,12
qa_database_schema_us_insider_v1_1_2023_05_03,QA Database Schema - US Insider v1.1 (2023-05-03).pdf,InsTMv2Wk,Item,InsItem,,cross_reference,Item cross-references with InsItem.,14
qa_database_schema_us_insider_v1_1_2023_05_03,QA Database Schema - US Insider v1.1 (2023-05-03).pdf,InsTMv2Wk,Item,InsItem,,cross_reference,Item cross-references with InsItem.,14
qa_database_schema_us_insider_v1_1_2023_05_03,QA Database Schema - US Insider v1.1 (2023-05-03).pdf,InsTMv2Wk,Item,InsItem,,cross_reference,Item cross-references with InsItem.,14
qa_database_schema_worldscope_point_in_time_v1_0_6_2023_09_15,QA Database Schema - Worldscope Point in Time v1.0.6 (2023-09-15).pdf,WSPITCalPrd,FreqCode,WSPITCode,,cross_reference,FreqCode tinyint N FreqCode is the frequency: – 1 = Annual (A) – 2 = Restated – Annual (B) – 3 = Restated – Quarterly (C) – 4 = Restated – Quarterly Cumulative (E) – 5 = Restated – Semi-Annual (F) – 6 = Restated – Trimester (K) – 7 = Restated – Trimester Cumulative (L) – 8 = Quarterly (Q) – 9 = Quarterly – Cumulative (R) – 10 = Semi-Annual (S) – 11 = Trimester (T) – 12 = Trimester – Cumulative (U) – 13 = Weekly (W) – 14 = Monthly (M) This field cross-references with WSPITCode.Code where Type_ = 11.,6
qa_database_schema_worldscope_point_in_time_v1_0_6_2023_09_15,QA Database Schema - Worldscope Point in Time v1.0.6 (2023-09-15).pdf,,WSPITCalPrd,WSPITCode,,cross_reference,WSPITCalPrd.UpdTypeCode cross-references with WSPITCode.Code where Type_ = 13.,6
qa_database_schema_worldscope_point_in_time_v1_0_6_2023_09_15,QA Database Schema - Worldscope Point in Time v1.0.6 (2023-09-15).pdf,Footnotes,Item,WSPITItem,,cross_reference,Item int N This field cross-references with WSPITItem.Item.,7
qa_database_schema_worldscope_point_in_time_v1_0_6_2023_09_15,QA Database Schema - Worldscope Point in Time v1.0.6 (2023-09-15).pdf,Footnotes,Item,WSPITItem,,cross_reference,Item int N This field cross-references with WSPITItem.Item.,7
qa_database_schema_worldscope_point_in_time_v1_0_6_2023_09_15,QA Database Schema - Worldscope Point in Time v1.0.6 (2023-09-15).pdf,Footnotes,Item,WSPITItem,,cross_reference,Item int N This field cross-references with WSPITItem.Item.,7
